capture_label,elapsed_ms,raw_r,raw_g,raw_b,raw_c,balanced_r,balanced_g,balanced_b,normalized_r,normalized_g,normalized_b
nothing,17878,72,65,65,155,72,91,162,222,280,498
nothing,17987,72,65,65,155,72,91,162,222,280,498
nothing,18096,72,65,65,155,72,91,162,222,280,498
nothing,18205,72,65,65,155,72,91,162,222,280,498
nothing,18313,72,65,65,155,72,91,162,222,280,498
nothing,18423,72,65,65,155,72,91,162,222,280,498
nothing,18531,72,65,65,155,72,91,162,222,280,498
nothing,18640,72,65,65,155,72,91,162,222,280,498
nothing,18749,72,65,65,155,72,91,162,222,280,498
nothing,18858,72,65,65,155,72,91,162,222,280,498
nothing,18967,72,65,65,155,72,91,162,222,280,498
nothing,19075,72,65,65,155,72,91,162,222,280,498
nothing,19185,72,65,65,155,72,91,162,222,280,498
nothing,19293,72,65,65,155,72,91,162,222,280,498
nothing,19402,72,65,65,155,72,91,162,222,280,498
nothing,19510,72,65,65,155,72,91,162,222,280,498
nothing,19620,72,65,65,155,72,91,162,222,280,498
nothing,19728,72,65,65,155,72,91,162,222,280,498
nothing,19837,72,65,65,155,72,91,162,222,280,498
nothing,19946,72,65,65,155,72,91,162,222,280,498
